# x    y_num    y_exact    error_abs    error_rel_pct
0.900000000000  3.337589059666  3.276100000000  0.061489059666  1.876898130882
0.910000000000  3.405372203586  3.341949610000  0.063422593586  1.897772288257
0.920000000000  3.474600559919  3.409192960000  0.065407599919  1.918565498818
0.930000000000  3.545297163693  3.477852010000  0.067445153693  1.939276125018
0.940000000000  3.617485303715  3.547948960000  0.069536343715  1.959902594406
0.950000000000  3.691188522606  3.619506250000  0.071682272606  1.980443399054
0.960000000000  3.766430616847  3.692546560000  0.073884056847  2.000897094906
0.970000000000  3.843235636814  3.767092810000  0.076142826814  2.021262301057
0.980000000000  3.921627886821  3.843168160000  0.078459726821  2.041537698968
0.990000000000  4.001631925153  3.920796010000  0.080835915153  2.061722031620
1.000000000000  4.083272564105  4.000000000000  0.083272564105  2.081814102614
